AuthorId,RecipeId,Rating,Like,TestSetId
11686D,403516,NA,NA,14613
1687212E,10107,NA,NA,14614
2001992762E,57505,2,NA,14615
2000863052D,46922,2,NA,14616
2000452430E,210647,NA,NA,14617
1734198A,129345,NA,NA,14618
1734198A,375147,2,NA,14619
1734198A,153134,2,NA,14620
1734198A,302120,2,NA,14621
2001803433D,56722,NA,NA,14622
976856C,138356,2,NA,14623
976856C,35450,NA,NA,14624
976856C,76616,NA,NA,14625
976856C,40022,NA,NA,14626
976856C,107868,2,NA,14627
976856C,43390,2,NA,14628
976856C,27210,NA,NA,14629
976856C,31811,NA,NA,14630
976856C,133416,2,NA,14631
976856C,155018,NA,NA,14632
976856C,63689,2,NA,14633
976856C,20549,2,NA,14634
976856C,29598,NA,NA,14635
2000300227D,123107,2,NA,14636
2000548827C,31314,2,NA,14637
1800119997A,283524,2,NA,14638
1800119997A,27130,2,NA,14639
1800119997A,9533,2,NA,14640
1800119997A,29598,2,NA,14641
310311E,115105,NA,NA,14642
2001407354C,358911,NA,NA,14643
2000905699B,103654,NA,NA,14644
2152912B,136834,2,NA,14645
315723D,84505,NA,NA,14646
315723D,76010,NA,NA,14647
315723D,184755,NA,NA,14648
315723D,66256,2,NA,14649
315723D,161801,2,NA,14650
315723D,165103,NA,NA,14651
315723D,124413,NA,NA,14652
315723D,94032,NA,NA,14653
315723D,37910,2,NA,14654
315723D,144970,NA,NA,14655
315723D,186928,2,NA,14656
315723D,193020,NA,NA,14657
315723D,99711,2,NA,14658
315723D,49400,NA,NA,14659
315723D,190476,NA,NA,14660
315723D,99718,2,NA,14661
315723D,101287,NA,NA,14662
315723D,13845,2,NA,14663
315723D,63822,NA,NA,14664
315723D,111044,2,NA,14665
315723D,33665,2,NA,14666
315723D,180561,2,NA,14667
315723D,118398,2,NA,14668
315723D,163667,2,NA,14669
315723D,147175,NA,NA,14670
315723D,175213,NA,NA,14671
315723D,121045,NA,NA,14672
315723D,165424,NA,NA,14673
315723D,23106,2,NA,14674
315723D,231510,2,NA,14675
315723D,125943,NA,NA,14676
315723D,65208,2,NA,14677
315723D,170351,NA,NA,14678
315723D,145366,NA,NA,14679
315723D,237623,NA,NA,14680
315723D,38016,NA,NA,14681
315723D,26239,2,NA,14682
315723D,78938,2,NA,14683
315723D,135118,2,NA,14684
315723D,99025,2,NA,14685
315723D,46133,NA,NA,14686
315723D,102617,2,NA,14687
315723D,135060,NA,NA,14688
315723D,150458,2,NA,14689
315723D,204700,2,NA,14690
315723D,205883,NA,NA,14691
315723D,59643,2,NA,14692
315723D,145064,NA,NA,14693
315723D,83854,NA,NA,14694
315723D,89937,2,NA,14695
315723D,58204,NA,NA,14696
315723D,32614,2,NA,14697
315723D,134411,NA,NA,14698
315723D,52035,2,NA,14699
315723D,21032,2,NA,14700
315723D,150659,2,NA,14701
315723D,80398,2,NA,14702
315723D,227390,2,NA,14703
315723D,131614,2,NA,14704
684109D,42181,NA,NA,14705
763594C,145312,2,NA,14706
763594C,21955,2,NA,14707
763594C,280641,2,NA,14708
763594C,310196,2,NA,14709
763594C,31128,2,NA,14710
763594C,99103,NA,NA,14711
763594C,12729,2,NA,14712
763594C,405645,2,NA,14713
763594C,108678,2,NA,14714
763594C,151293,NA,NA,14715
763594C,38641,NA,NA,14716
763594C,259806,NA,NA,14717
763594C,434181,2,NA,14718
763594C,280075,NA,NA,14719
763594C,74640,2,NA,14720
763594C,308484,NA,NA,14721
763594C,153788,2,NA,14722
763594C,242648,2,NA,14723
763594C,438233,2,NA,14724
763594C,428770,NA,NA,14725
763594C,323083,NA,NA,14726
763594C,37409,NA,NA,14727
763594C,268501,2,NA,14728
763594C,258767,2,NA,14729
763594C,306748,2,NA,14730
763594C,420475,NA,NA,14731
763594C,39149,2,NA,14732
763594C,133293,2,NA,14733
763594C,285684,2,NA,14734
763594C,23038,NA,NA,14735
763594C,228839,2,NA,14736
763594C,42402,2,NA,14737
763594C,205977,NA,NA,14738
763594C,404324,2,NA,14739
763594C,161549,NA,NA,14740
763594C,8817,NA,NA,14741
763594C,282819,NA,NA,14742
763594C,457385,2,NA,14743
763594C,87282,2,NA,14744
763594C,33454,2,NA,14745
763594C,30704,2,NA,14746
763594C,51183,2,NA,14747
763594C,248806,NA,NA,14748
763594C,205416,2,NA,14749
763594C,93844,NA,NA,14750
763594C,272871,2,NA,14751
763594C,457071,2,NA,14752
763594C,428609,NA,NA,14753
763594C,13214,2,NA,14754
763594C,123855,2,NA,14755
763594C,112093,2,NA,14756
763594C,387499,2,NA,14757
763594C,184460,2,NA,14758
763594C,500485,NA,NA,14759
763594C,192012,NA,NA,14760
763594C,75061,NA,NA,14761
763594C,86831,2,NA,14762
763594C,418164,NA,NA,14763
763594C,178261,NA,NA,14764
763594C,10318,2,NA,14765
763594C,145287,NA,NA,14766
763594C,335892,2,NA,14767
763594C,360177,2,NA,14768
763594C,482775,NA,NA,14769
763594C,377749,NA,NA,14770
763594C,61827,NA,NA,14771
763594C,220865,2,NA,14772
763594C,173126,2,NA,14773
763594C,72308,NA,NA,14774
2000809784C,243291,2,NA,14775
2000809784C,151301,2,NA,14776
2000809784C,29938,2,NA,14777
2000415024B,135350,2,NA,14778
2000415024B,26112,2,NA,14779
238117A,49232,NA,NA,14780
834460B,18816,2,NA,14781
834460B,101294,NA,NA,14782
2910845B,24054,2,NA,14783
2002749267A,99876,2,NA,14784
2002749267A,49986,NA,NA,14785
2002749267A,58121,NA,NA,14786
2002749267A,34839,2,NA,14787
2000294073D,94532,NA,NA,14788
2000294073D,70252,2,NA,14789
2216571C,54257,NA,NA,14790
2015380B,105594,2,NA,14791
45773340C,338377,2,NA,14792
1427401B,85853,NA,NA,14793
2002677015D,138101,2,NA,14794
2002677015D,179789,2,NA,14795
2002677015D,134899,NA,NA,14796
2002677015D,466693,2,NA,14797
2002677015D,16271,NA,NA,14798
549754A,58760,2,NA,14799
1803789129B,39128,2,NA,14800
1803789129B,217434,2,NA,14801
1803789129B,208437,NA,NA,14802
550148B,15242,2,NA,14803
2001700017E,155158,NA,NA,14804
1802638111E,2886,2,NA,14805
1060852E,56389,NA,NA,14806
2001225362B,149574,2,NA,14807
541828C,94638,2,NA,14808
326318B,30898,NA,NA,14809
326318B,13388,NA,NA,14810
326318B,243902,2,NA,14811
326318B,295541,NA,NA,14812
326318B,420669,NA,NA,14813
326318B,28385,2,NA,14814
326318B,13467,2,NA,14815
326318B,425236,2,NA,14816
326318B,443888,2,NA,14817
326318B,251093,2,NA,14818
1220454A,116053,2,NA,14819
1220454A,35889,NA,NA,14820
1220454A,7728,2,NA,14821
1220454A,4271,2,NA,14822
1145944A,302077,2,NA,14823
2001516209E,107437,NA,NA,14824
2001075203C,178945,2,NA,14825
166037E,28056,2,NA,14826
1778985A,152148,2,NA,14827
1778985A,150653,2,NA,14828
1802855276C,401397,NA,NA,14829
1802855276C,68406,NA,NA,14830
1353522A,415018,NA,NA,14831
2000128393E,137374,NA,NA,14832
1656759D,67238,NA,NA,14833
1656759D,180305,2,NA,14834
1656759D,107606,NA,NA,14835
1656759D,10463,2,NA,14836
1656759D,161369,NA,NA,14837
1656759D,100770,NA,NA,14838
1656759D,266894,NA,NA,14839
1656759D,300373,2,NA,14840
1656759D,66442,2,NA,14841
1656759D,223268,2,NA,14842
1656759D,30778,2,NA,14843
1656759D,84727,2,NA,14844
1656759D,66292,NA,NA,14845
1656759D,90001,2,NA,14846
1656759D,28983,2,NA,14847
1656759D,114128,2,NA,14848
1656759D,96907,NA,NA,14849
1656759D,18016,NA,NA,14850
1656759D,302683,NA,NA,14851
1656759D,131567,NA,NA,14852
1656759D,151388,2,NA,14853
1656759D,242262,2,NA,14854
1989208C,206391,NA,NA,14855
1962735B,495577,NA,NA,14856
144274A,34298,2,NA,14857
120111E,95166,2,NA,14858
120111E,54257,2,NA,14859
120111E,90822,NA,NA,14860
1439159B,98277,NA,NA,14861
1535318C,324868,NA,NA,14862
1535318C,72994,NA,NA,14863
1006244A,13320,NA,NA,14864
2001731404E,88701,NA,NA,14865
2002285062E,131772,NA,NA,14866
2002285062E,136344,NA,NA,14867
2002285062E,256000,2,NA,14868
838648C,26110,2,NA,14869
428148E,161131,NA,NA,14870
2002176652B,193312,2,NA,14871
2002176652B,85257,NA,NA,14872
1732156A,16322,NA,NA,14873
2914531C,161932,NA,NA,14874
2914531C,57985,2,NA,14875
1562071A,106582,NA,NA,14876
2002346480D,214295,NA,NA,14877
2002346480D,77825,NA,NA,14878
2002346480D,202691,2,NA,14879
2002346480D,39252,2,NA,14880
2002346480D,33260,NA,NA,14881
2002346480D,216380,NA,NA,14882
2002346480D,30360,2,NA,14883
2002346480D,305690,2,NA,14884
2002346480D,9155,2,NA,14885
2002346480D,223104,2,NA,14886
2002346480D,66058,NA,NA,14887
2002346480D,92016,2,NA,14888
2002346480D,51537,NA,NA,14889
2002346480D,73440,2,NA,14890
2002346480D,352121,NA,NA,14891
2002346480D,133068,2,NA,14892
2002346480D,65340,NA,NA,14893
2002346480D,324748,2,NA,14894
2002346480D,295179,2,NA,14895
2002346480D,139670,2,NA,14896
2002346480D,260382,2,NA,14897
2002346480D,18782,2,NA,14898
2002346480D,250063,NA,NA,14899
2002346480D,190639,NA,NA,14900
2002346480D,101104,NA,NA,14901
2002346480D,14106,2,NA,14902
2002346480D,48012,2,NA,14903
2002346480D,182242,NA,NA,14904
2002346480D,74794,2,NA,14905
2001979732A,30698,2,NA,14906
2001979732A,60382,2,NA,14907
2001979732A,31300,NA,NA,14908
120009A,75435,2,NA,14909
120009A,100626,NA,NA,14910
120009A,90273,NA,NA,14911
120009A,13707,2,NA,14912
120009A,20125,NA,NA,14913
2002767166E,252898,2,NA,14914
2002767166E,89396,2,NA,14915
2002767166E,23108,NA,NA,14916
2002767166E,87103,NA,NA,14917
2002767166E,23687,2,NA,14918
2002767166E,27340,2,NA,14919
2002767166E,197788,NA,NA,14920
558873D,320062,NA,NA,14921
2002314469D,19424,2,NA,14922
2476384E,40066,2,NA,14923
222564E,412499,NA,NA,14924
1802710217C,402574,NA,NA,14925
1802710217C,25686,2,NA,14926
1802710217C,79715,2,NA,14927
1802710217C,116025,2,NA,14928
1802710217C,388225,2,NA,14929
1802710217C,403079,2,NA,14930
1802710217C,42633,NA,NA,14931
1802743409E,56315,NA,NA,14932
1802743409E,85768,NA,NA,14933
1802743409E,258393,2,NA,14934
1802743409E,422354,NA,NA,14935
1802743409E,50820,NA,NA,14936
1802743409E,35876,2,NA,14937
1802743409E,19315,2,NA,14938
1802743409E,15411,NA,NA,14939
1802743409E,91769,2,NA,14940
1802743409E,35646,NA,NA,14941
1802743409E,135116,NA,NA,14942
1802743409E,129874,NA,NA,14943
1802743409E,357905,NA,NA,14944
1802743409E,59001,NA,NA,14945
1802743409E,52711,2,NA,14946
1802743409E,162138,NA,NA,14947
1623336D,75659,2,NA,14948
1430441B,162765,2,NA,14949
1430441B,227257,NA,NA,14950
1712031D,343698,2,NA,14951
1101058B,230739,2,NA,14952
1101058B,107765,NA,NA,14953
1801272945C,95716,2,NA,14954
704666D,112683,2,NA,14955
1277267B,113472,NA,NA,14956
530878A,210339,2,NA,14957
2001610686D,252875,2,NA,14958
2001610686D,30018,NA,NA,14959
2001610686D,96347,2,NA,14960
2001610686D,44321,2,NA,14961
2001610686D,251800,NA,NA,14962
2001610686D,112177,NA,NA,14963
1800056038A,476060,2,NA,14964
2000288142A,170833,NA,NA,14965
1802417455D,56748,2,NA,14966
1802417455D,9023,NA,NA,14967
1802417455D,117570,2,NA,14968
1802417455D,11107,2,NA,14969
1802417455D,19677,NA,NA,14970
1802417455D,32918,2,NA,14971
1802417455D,169307,2,NA,14972
1802417455D,83815,2,NA,14973
1802417455D,120246,2,NA,14974
1802417455D,88190,NA,NA,14975
1802417455D,142958,2,NA,14976
1802417455D,100878,2,NA,14977
1802417455D,16256,NA,NA,14978
1802417455D,15286,2,NA,14979
1802417455D,30391,2,NA,14980
1802417455D,67921,2,NA,14981
1802417455D,40571,NA,NA,14982
1802417455D,43941,NA,NA,14983
1802417455D,89367,2,NA,14984
1802417455D,37984,NA,NA,14985
1802417455D,61621,2,NA,14986
1802417455D,129971,2,NA,14987
1802417455D,26243,2,NA,14988
1802417455D,74251,NA,NA,14989
1802417455D,18387,NA,NA,14990
1802417455D,71373,2,NA,14991
1802417455D,34528,NA,NA,14992
1802417455D,114863,2,NA,14993
1802417455D,88236,NA,NA,14994
1802417455D,153063,NA,NA,14995
1802417455D,70005,NA,NA,14996
1802417455D,179983,NA,NA,14997
1802417455D,83286,2,NA,14998
1802417455D,71192,NA,NA,14999
1802417455D,53520,2,NA,15000
1802417455D,126930,NA,NA,15001
1802417455D,66546,NA,NA,15002
1802417455D,74909,NA,NA,15003
1802417455D,104428,NA,NA,15004
1802417455D,27208,2,NA,15005
1802417455D,117915,NA,NA,15006
1802417455D,109369,NA,NA,15007
1802417455D,28185,2,NA,15008
1802417455D,35331,2,NA,15009
1802417455D,3090,NA,NA,15010
1802417455D,59336,2,NA,15011
1802417455D,67319,NA,NA,15012
1802417455D,106199,NA,NA,15013
1802417455D,135123,NA,NA,15014
1802417455D,56305,NA,NA,15015
1802417455D,46239,2,NA,15016
1802417455D,43045,2,NA,15017
1802417455D,39444,2,NA,15018
1802417455D,23108,NA,NA,15019
1802417455D,119165,2,NA,15020
1802417455D,66270,2,NA,15021
1802417455D,29059,NA,NA,15022
1802417455D,210634,2,NA,15023
1802417455D,52477,NA,NA,15024
1802417455D,35450,NA,NA,15025
1802417455D,8739,NA,NA,15026
1802417455D,20048,NA,NA,15027
1802417455D,103085,NA,NA,15028
1802417455D,19894,NA,NA,15029
1802417455D,51997,NA,NA,15030
1802417455D,29413,NA,NA,15031
1802417455D,44109,2,NA,15032
1802417455D,57130,2,NA,15033
1802417455D,10832,NA,NA,15034
1641910A,44321,NA,NA,15035
1877481C,192083,NA,NA,15036
27953A,25885,NA,NA,15037
220753D,52035,NA,NA,15038
272583E,334237,NA,NA,15039
2001965699B,92293,NA,NA,15040
2001965699B,111229,2,NA,15041
2001965699B,156586,NA,NA,15042
500092E,2886,2,NA,15043
2000058479B,48799,2,NA,15044
2001528901E,225138,NA,NA,15045
2001528901E,305099,2,NA,15046
2808353A,37091,NA,NA,15047
2808353A,60844,2,NA,15048
2808353A,15144,2,NA,15049
2808353A,11815,NA,NA,15050
2808353A,56914,NA,NA,15051
2808353A,79178,2,NA,15052
2808353A,35108,2,NA,15053
2808353A,104053,NA,NA,15054
2808353A,54351,NA,NA,15055
2808353A,95894,2,NA,15056
2808353A,89860,NA,NA,15057
2808353A,128679,2,NA,15058
2808353A,76658,2,NA,15059
2808353A,84027,2,NA,15060
2808353A,66454,2,NA,15061
190061D,31901,2,NA,15062
2002013110B,103796,2,NA,15063
1588616E,299504,NA,NA,15064
229651E,71732,2,NA,15065
1413963B,332686,NA,NA,15066
1413963B,23099,2,NA,15067
1413963B,47592,2,NA,15068
1413963B,199087,2,NA,15069
1413963B,17204,2,NA,15070
1413963B,261569,2,NA,15071
1413963B,370602,2,NA,15072
1413963B,290449,2,NA,15073
1413963B,26230,2,NA,15074
1413963B,2068,NA,NA,15075
1413963B,53977,2,NA,15076
1413963B,234223,NA,NA,15077
1413963B,418056,2,NA,15078
1413963B,26478,NA,NA,15079
1413963B,305314,2,NA,15080
1413963B,55911,2,NA,15081
1413963B,131147,NA,NA,15082
1413963B,229831,2,NA,15083
1413963B,59452,NA,NA,15084
1413963B,380218,NA,NA,15085
1413963B,207943,NA,NA,15086
1413963B,424747,2,NA,15087
1413963B,279927,2,NA,15088
1413963B,377597,NA,NA,15089
1413963B,167977,2,NA,15090
1413963B,234570,NA,NA,15091
1413963B,203903,2,NA,15092
1413963B,174898,2,NA,15093
1413963B,256672,NA,NA,15094
1413963B,289247,NA,NA,15095
1413963B,147022,NA,NA,15096
1413963B,375718,2,NA,15097
1413963B,158764,2,NA,15098
1413963B,270319,NA,NA,15099
1413963B,38023,2,NA,15100
1413963B,150028,2,NA,15101
1413963B,234905,2,NA,15102
1413963B,304185,2,NA,15103
1413963B,125058,2,NA,15104
1413963B,279464,2,NA,15105
1413963B,237963,2,NA,15106
1413963B,244736,NA,NA,15107
1413963B,389210,2,NA,15108
1413963B,120186,2,NA,15109
1413963B,175317,2,NA,15110
1413963B,157245,2,NA,15111
1413963B,233041,2,NA,15112
1413963B,219042,NA,NA,15113
1413963B,311758,NA,NA,15114
1413963B,224039,NA,NA,15115
1413963B,235322,2,NA,15116
1413963B,293306,2,NA,15117
1413963B,44403,NA,NA,15118
1413963B,155950,NA,NA,15119
1413963B,189294,2,NA,15120
1413963B,239744,2,NA,15121
1413963B,87241,2,NA,15122
1413963B,105713,2,NA,15123
1413963B,360011,2,NA,15124
1413963B,178067,NA,NA,15125
1413963B,225028,NA,NA,15126
1413963B,196304,NA,NA,15127
1413963B,388658,NA,NA,15128
1413963B,200734,NA,NA,15129
1413963B,23959,2,NA,15130
1413963B,181363,2,NA,15131
1413963B,307675,2,NA,15132
1413963B,77446,NA,NA,15133
1413963B,204661,NA,NA,15134
1413963B,465573,NA,NA,15135
1413963B,272520,NA,NA,15136
1413963B,29002,2,NA,15137
1413963B,15974,2,NA,15138
1413963B,246431,NA,NA,15139
1413963B,170458,2,NA,15140
1413963B,50587,2,NA,15141
1413963B,112834,2,NA,15142
1413963B,346054,2,NA,15143
1413963B,174543,2,NA,15144
1413963B,74677,2,NA,15145
1413963B,9743,2,NA,15146
1413963B,233753,2,NA,15147
1413963B,140142,2,NA,15148
1413963B,221578,NA,NA,15149
1413963B,63301,NA,NA,15150
1413963B,336463,2,NA,15151
1413963B,466388,2,NA,15152
1413963B,436699,2,NA,15153
1413963B,11727,2,NA,15154
1413963B,178131,2,NA,15155
1413963B,163792,NA,NA,15156
1413963B,238975,2,NA,15157
1413963B,14953,2,NA,15158
1413963B,229160,2,NA,15159
1413963B,81286,NA,NA,15160
1413963B,307248,2,NA,15161
1413963B,190210,2,NA,15162
1413963B,189669,NA,NA,15163
1413963B,233728,NA,NA,15164
2001696643E,88051,NA,NA,15165
2001696643E,23597,NA,NA,15166
2000733581D,147497,2,NA,15167
2001854412C,244197,2,NA,15168
711572C,127170,2,NA,15169
1451338D,205890,2,NA,15170
2000002250B,70534,NA,NA,15171
2671979E,260536,NA,NA,15172
1575034E,92743,2,NA,15173
1802531007A,15695,2,NA,15174
2951099E,30698,NA,NA,15175
2951099E,58376,NA,NA,15176
2000478664A,17123,NA,NA,15177
2002788839E,205764,2,NA,15178
296027A,37939,NA,NA,15179
296027A,39507,NA,NA,15180
296027A,22915,2,NA,15181
1559687C,141983,2,NA,15182
356275C,88680,NA,NA,15183
2000963235D,47642,NA,NA,15184
2444677E,22067,NA,NA,15185
2444677E,30467,2,NA,15186
2444677E,28099,NA,NA,15187
2895738E,35377,NA,NA,15188
2895738E,226253,NA,NA,15189
2895738E,133205,2,NA,15190
2895738E,201869,2,NA,15191
2895738E,11280,2,NA,15192
2895738E,158487,NA,NA,15193
317913E,168529,2,NA,15194
317913E,61800,NA,NA,15195
317913E,311568,2,NA,15196
1647867C,12572,2,NA,15197
1647867C,81047,2,NA,15198
1554656C,79082,2,NA,15199
2002595122C,141497,2,NA,15200
2002595122C,137828,2,NA,15201
1800313488B,414082,NA,NA,15202
495363C,8704,NA,NA,15203
1803587929E,484455,NA,NA,15204
1500593C,416835,2,NA,15205
363803C,86689,NA,NA,15206
363803C,17123,NA,NA,15207
308892C,107680,2,NA,15208
251626B,112624,2,NA,15209
318509A,35419,2,NA,15210
318509A,35079,NA,NA,15211
318509A,32735,NA,NA,15212
318509A,4178,NA,NA,15213
318509A,108748,NA,NA,15214
318509A,42342,2,NA,15215
318509A,24154,2,NA,15216
318509A,143976,NA,NA,15217
318509A,81048,2,NA,15218
318509A,31020,2,NA,15219
318509A,107997,NA,NA,15220
318509A,111377,NA,NA,15221
318509A,133239,2,NA,15222
1823545B,273312,NA,NA,15223
1823545B,391053,NA,NA,15224
335236E,352660,2,NA,15225
539862B,65436,2,NA,15226
971862C,67405,NA,NA,15227
2611511C,89204,NA,NA,15228
404866B,52571,NA,NA,15229
404866B,17197,2,NA,15230
2002143229C,330878,NA,NA,15231
1803536402A,149376,2,NA,15232
1803536402A,48754,2,NA,15233
1803536402A,147695,2,NA,15234
1803536402A,73708,2,NA,15235
1803536402A,46273,2,NA,15236
1803536402A,18553,NA,NA,15237
1803536402A,115032,2,NA,15238
1738795A,281300,NA,NA,15239
1800094785A,195298,2,NA,15240
370903D,26739,2,NA,15241
370903D,44294,2,NA,15242
370903D,32588,NA,NA,15243
370903D,37260,2,NA,15244
370903D,26911,NA,NA,15245
130130E,51853,NA,NA,15246
2000986402A,212304,NA,NA,15247
910353D,41009,2,NA,15248
668045C,90086,2,NA,15249
668045C,129345,2,NA,15250
680064C,197195,2,NA,15251
2001217679A,67478,2,NA,15252
2001217679A,49200,2,NA,15253
2001217679A,21202,2,NA,15254
2001217679A,355871,2,NA,15255
2001217679A,92501,2,NA,15256
2001217679A,25735,2,NA,15257
2001217679A,135459,NA,NA,15258
2001217679A,44289,2,NA,15259
2001217679A,82594,NA,NA,15260
2001217679A,42877,2,NA,15261
2001217679A,70018,2,NA,15262
2001217679A,31235,NA,NA,15263
2001217679A,106666,2,NA,15264
2791177C,137037,2,NA,15265
2791177C,45809,NA,NA,15266
2791177C,176534,NA,NA,15267
2791177C,38206,NA,NA,15268
2791177C,334688,2,NA,15269
2791177C,64049,2,NA,15270
2791177C,53878,2,NA,15271
2791177C,110601,NA,NA,15272
2791177C,81317,NA,NA,15273
2791177C,123316,2,NA,15274
2791177C,163301,2,NA,15275
2791177C,26629,2,NA,15276
2791177C,242434,NA,NA,15277
2791177C,102335,NA,NA,15278
2791177C,108068,2,NA,15279
2791177C,91598,NA,NA,15280
2791177C,170174,NA,NA,15281
1112738A,204309,NA,NA,15282
1112738A,181385,2,NA,15283
1112738A,79682,2,NA,15284
1736638D,286647,2,NA,15285
207326C,211001,NA,NA,15286
443019A,129926,NA,NA,15287
10664A,56836,2,NA,15288
2000367746B,108364,2,NA,15289
1063883D,80411,2,NA,15290
493690E,268663,NA,NA,15291
2002059690D,199318,NA,NA,15292
1584270A,10269,2,NA,15293
2314088D,143576,NA,NA,15294
2685254C,129926,NA,NA,15295
205588E,50684,2,NA,15296
2001514517D,183135,NA,NA,15297
13993E,125027,NA,NA,15298
13993E,88091,2,NA,15299
467197C,137364,NA,NA,15300
2002215669B,167914,NA,NA,15301
2002215669B,129,2,NA,15302
1125710B,387062,2,NA,15303
2001739726B,22782,2,NA,15304
2001739726B,91735,NA,NA,15305
2001739726B,27195,NA,NA,15306
2000643194C,275034,2,NA,15307
2490758C,25789,NA,NA,15308
2490758C,65131,2,NA,15309
502343D,189043,2,NA,15310
502343D,11799,2,NA,15311
1757955D,9326,2,NA,15312
2001467708E,11550,2,NA,15313
2001710204C,333262,2,NA,15314
1134824A,14357,NA,NA,15315
223463D,330480,NA,NA,15316
223463D,147497,NA,NA,15317
223463D,16570,NA,NA,15318
223463D,229368,NA,NA,15319
223463D,110686,NA,NA,15320
223463D,156543,2,NA,15321
223463D,306445,NA,NA,15322
223463D,352378,2,NA,15323
223463D,381089,NA,NA,15324
223463D,315906,NA,NA,15325
223463D,361476,NA,NA,15326
233762D,296752,2,NA,15327
2002362925E,229992,2,NA,15328
2001910310E,23319,NA,NA,15329
166275A,32204,NA,NA,15330
2001752650A,36968,NA,NA,15331
2000962351E,250580,NA,NA,15332
2000962351E,18631,2,NA,15333
1186701D,35775,NA,NA,15334
2658354C,268688,NA,NA,15335
2658354C,12458,NA,NA,15336
1264419A,49899,NA,NA,15337
1264419A,155619,NA,NA,15338
1803069817C,2886,NA,NA,15339
2000561591D,73810,NA,NA,15340
2000561591D,111734,NA,NA,15341
2000561591D,101548,2,NA,15342
2000561591D,225951,2,NA,15343
2000561591D,30082,NA,NA,15344
2000561591D,99125,2,NA,15345
2000561591D,60052,2,NA,15346
2000561591D,44511,2,NA,15347
1619092E,150131,2,NA,15348
321555E,80935,NA,NA,15349
321555E,65582,2,NA,15350
321555E,3213,NA,NA,15351
321555E,99272,2,NA,15352
1687422C,107552,NA,NA,15353
1643961E,137530,NA,NA,15354
793663D,351631,NA,NA,15355
451944A,67256,NA,NA,15356
314582B,53339,2,NA,15357
442934B,51183,2,NA,15358
442934B,69173,NA,NA,15359
442934B,131018,2,NA,15360
442934B,120519,NA,NA,15361
442934B,79789,NA,NA,15362
442934B,108231,2,NA,15363
442934B,92707,2,NA,15364
442934B,143003,NA,NA,15365
442934B,11665,2,NA,15366
442934B,25198,2,NA,15367
442934B,190123,NA,NA,15368
442934B,14494,2,NA,15369
442934B,90674,NA,NA,15370
442934B,133513,NA,NA,15371
442934B,26019,NA,NA,15372
442934B,86219,2,NA,15373
442934B,107359,2,NA,15374
442934B,177558,2,NA,15375
442934B,3157,NA,NA,15376
442934B,162382,NA,NA,15377
442934B,105192,NA,NA,15378
442934B,100646,NA,NA,15379
591005B,71732,NA,NA,15380
1355228D,31266,NA,NA,15381
478317B,4323,NA,NA,15382
1621383E,128956,2,NA,15383
1621383E,52727,NA,NA,15384
1803142801C,37006,2,NA,15385
2001430726C,117969,2,NA,15386
2001430726C,56507,NA,NA,15387
2001430726C,63017,2,NA,15388
2001430726C,18014,NA,NA,15389
2001430726C,27760,NA,NA,15390
2001430726C,102349,2,NA,15391
2001430726C,55110,2,NA,15392
2001430726C,176227,2,NA,15393
